,State,Year,Quarter,Txn_type,No_of_txn,amount
1143,Gujarat,2020,1,Financial Services,50753,27460255.45966168
1144,Gujarat,2020,1,Others,367621,165535312.39278784
1145,Gujarat,2020,2,Recharge & bill payments,19971660,8322688556.990006
1146,Gujarat,2020,2,Peer-to-peer payments,17569398,64723140394.22913
1147,Gujarat,2020,2,Merchant payments,9645967,7196610931.561442
1148,Gujarat,2020,2,Financial Services,59617,53132341.305008195
1149,Gujarat,2020,2,Others,173543,92274135.40504411
1150,Gujarat,2020,3,Peer-to-peer payments,23130724,89142122337.25531
1151,Gujarat,2020,3,Merchant payments,18338969,12749796641.785404
1152,Gujarat,2020,3,Recharge & bill payments,17481357,9820654243.80882
1153,Gujarat,2020,3,Financial Services,92278,84723188.62104335
1154,Gujarat,2020,3,Others,246851,124456073.24163358
1155,Gujarat,2020,4,Peer-to-peer payments,29967258,116743230330.36209
1156,Gujarat,2020,4,Merchant payments,28430460,20844321156.652935
1157,Gujarat,2020,4,Recharge & bill payments,18943669,10441981826.080866
1158,Gujarat,2020,4,Financial Services,113371,120056733.8865249
1159,Gujarat,2020,4,Others,373789,243470065.45681778
1160,Gujarat,2021,1,Peer-to-peer payments,36427493,144818968373.02933
1161,Gujarat,2021,1,Merchant payments,35815382,26512643894.003174
1162,Gujarat,2021,1,Recharge & bill payments,22088838,11996115292.377842
1163,Gujarat,2021,1,Financial Services,126380,137612317.73580322
1164,Gujarat,2021,1,Others,316472,235440836.3042438
1165,Gujarat,2021,2,Merchant payments,42593432,33542305033.829506
1166,Gujarat,2021,2,Peer-to-peer payments,41642387,162483567902.30194
1167,Gujarat,2021,2,Recharge & bill payments,27127405,13750783181.944221
1168,Gujarat,2021,2,Financial Services,128647,136119996.7022825
1169,Gujarat,2021,2,Others,349525,249278437.33914098
1170,Gujarat,2021,3,Merchant payments,62934471,48197579736.51646
1171,Gujarat,2021,3,Peer-to-peer payments,56134212,208013326600.62402
1172,Gujarat,2021,3,Recharge & bill payments,29580901,15945997372.058683
1173,Gujarat,2021,3,Financial Services,125167,163304131.1436523
1174,Gujarat,2021,3,Others,473656,304418273.24545926
1175,Gujarat,2021,4,Merchant payments,84846502,68717933161.8696
1176,Gujarat,2021,4,Peer-to-peer payments,67301686,254338740726.63605
1177,Gujarat,2021,4,Recharge & bill payments,30072479,18739034341.66239
1178,Gujarat,2021,4,Financial Services,175393,209214620.7057898
1179,Gujarat,2021,4,Others,591265,377657202.7539646
1180,Gujarat,2022,1,Merchant payments,101648378,79563412221.78397
1181,Gujarat,2022,1,Peer-to-peer payments,77768758,292439274688.30835
1182,Gujarat,2022,1,Recharge & bill payments,30473298,20042066374.66357
1183,Gujarat,2022,1,Financial Services,160423,187077879.38466492
1184,Gujarat,2022,1,Others,496289,316261089.4073821
1185,Gujarat,2022,2,Merchant payments,131610193,95585623258.23604
1186,Gujarat,2022,2,Peer-to-peer payments,86423696,326945780476.59766
1187,Gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894
1188,Gujarat,2022,2,Financial Services,125180,142685436.4192669
1189,Gujarat,2022,2,Others,468796,278978567.1836352
1190,Gujarat,2022,3,Merchant payments,161264265,109018764232.99393
1191,Gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105
1192,Gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144
1193,Gujarat,2022,3,Financial Services,152053,162173602.84596294
1194,Gujarat,2022,3,Others,404941,269479241.0969004
1195,Gujarat,2022,4,Merchant payments,186533503,125585214989.03009
1196,Gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685
1197,Gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297
1198,Gujarat,2022,4,Financial Services,179101,194314203.00804448
1199,Gujarat,2022,4,Others,407639,295484431.2780074
1200,Gujarat,2023,1,Merchant payments,199359623,123421554216.0
1201,Gujarat,2023,1,Peer-to-peer payments,120907384,436337923470.0
1202,Gujarat,2023,1,Recharge & bill payments,41649002,37570733166.0
1203,Gujarat,2023,1,Financial Services,180163,200278806.0
1204,Gujarat,2023,1,Others,415154,295699148.0
1205,Gujarat,2023,2,Merchant payments,239396654,135256737974.0
1206,Gujarat,2023,2,Peer-to-peer payments,132035120,470150906708.0
1207,Gujarat,2023,2,Recharge & bill payments,44902296,39506073738.0
1208,Gujarat,2023,2,Financial Services,191053,225104195.0
1209,Gujarat,2023,2,Others,397430,268385910.0
1210,Haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114
1211,Haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666
1212,Haryana,2018,1,Merchant payments,167816,173513595.3537558
1213,Haryana,2018,1,Financial Services,128636,27501068.014126316
1214,Haryana,2018,1,Others,209123,242110585.52640373
1215,Haryana,2018,2,Recharge & bill payments,3054284,984897276.651981
1216,Haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494
1217,Haryana,2018,2,Merchant payments,369916,334118261.45344114
1218,Haryana,2018,2,Financial Services,167570,38145882.44180386
1219,Haryana,2018,2,Others,170208,217328211.71769944
1220,Haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787
1221,Haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886
1222,Haryana,2018,3,Merchant payments,1003057,427387637.9335371
1223,Haryana,2018,3,Financial Services,100452,17323790.814170156
1224,Haryana,2018,3,Others,201148,190505707.47361812
1225,Haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868
1226,Haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612
1227,Haryana,2018,4,Merchant payments,2413446,1013407379.8963095
1228,Haryana,2018,4,Financial Services,120711,22252543.62175617
1229,Haryana,2018,4,Others,394732,267255642.26742023
1230,Haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907
1231,Haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757
1232,Haryana,2019,1,Merchant payments,3361995,1292375556.3150868
1233,Haryana,2019,1,Financial Services,101786,15201736.002431491
1234,Haryana,2019,1,Others,473192,258437718.15887585
1235,Haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578
1236,Haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106
1237,Haryana,2019,2,Merchant payments,5738283,2292901816.1432047
1238,Haryana,2019,2,Financial Services,57488,12080285.227121718
1239,Haryana,2019,2,Others,655560,301748850.1804938
1240,Haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285
1241,Haryana,2019,3,Merchant payments,9386779,3615636827.8118167
1242,Haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641
1243,Haryana,2019,3,Financial Services,61503,16715100.880217994
1244,Haryana,2019,3,Others,829974,301378585.9978597
1245,Haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
1246,Haryana,2019,4,Merchant payments,11615667,5253780278.236426
1247,Haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
1248,Haryana,2019,4,Financial Services,41688,13756049.144287623
1249,Haryana,2019,4,Others,790808,212797749.81994924
1250,Haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
1251,Haryana,2020,1,Merchant payments,14327020,7075196609.224878
1252,Haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
1253,Haryana,2020,1,Financial Services,34488,25266730.1883267
1254,Haryana,2020,1,Others,600232,176823674.24305555
1255,Haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
1256,Haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
1257,Haryana,2020,2,Merchant payments,11527654,7393393677.758501
1258,Haryana,2020,2,Financial Services,48759,49209527.29146181
1259,Haryana,2020,2,Others,129940,75550536.67993587
1260,Haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
1261,Haryana,2020,3,Merchant payments,20845136,12141560866.982178
1262,Haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
1263,Haryana,2020,3,Financial Services,66457,80854296.9304013
1264,Haryana,2020,3,Others,186818,96375902.20346308
1265,Haryana,2020,4,Merchant payments,34063692,21382305452.06797
1266,Haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
1267,Haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
1268,Haryana,2020,4,Financial Services,84881,103265693.75364488
1269,Haryana,2020,4,Others,419181,223528573.1334415
1270,Haryana,2021,1,Merchant payments,39363588,23389100227.155342
1271,Haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
1272,Haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
1273,Haryana,2021,1,Financial Services,79784,99672809.99228218
1274,Haryana,2021,1,Others,364437,218544351.22172093
1275,Haryana,2021,2,Merchant payments,45335533,29119078263.957985
1276,Haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
1277,Haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
1278,Haryana,2021,2,Financial Services,85821,97238136.09517692
1279,Haryana,2021,2,Others,311896,227855606.99266592
1280,Haryana,2021,3,Merchant payments,66885213,40190922826.60629
1281,Haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
1282,Haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
1283,Haryana,2021,3,Financial Services,77496,116592181.46997279
1284,Haryana,2021,3,Others,479071,289441481.64370304
1285,Haryana,2021,4,Merchant payments,84993587,56325102920.50671
1286,Haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
1287,Haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
1288,Haryana,2021,4,Financial Services,105050,151421306.61683068
1289,Haryana,2021,4,Others,407280,307822609.17479354
1290,Haryana,2022,1,Merchant payments,98346418,62565728158.2885
1291,Haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
1292,Haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
1293,Haryana,2022,1,Financial Services,107240,146586164.62792295
1294,Haryana,2022,1,Others,540235,279136534.21161634
1295,Haryana,2022,2,Merchant payments,130033573,76926347115.76375
1296,Haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
1297,Haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
1298,Haryana,2022,2,Financial Services,89805,120610061.5284536
1299,Haryana,2022,2,Others,345424,224949213.49711913
1300,Haryana,2022,3,Merchant payments,151278013,87063736519.87311
1301,Haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
1302,Haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
1303,Haryana,2022,3,Financial Services,111032,144937203.2864578
1304,Haryana,2022,3,Others,308596,223267730.28330007
1305,Haryana,2022,4,Merchant payments,169685872,102918159834.12416
1306,Haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
1307,Haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
1308,Haryana,2022,4,Financial Services,118488,152488074.9943577
1309,Haryana,2022,4,Others,305148,239722615.94605047
1310,Haryana,2023,1,Merchant payments,220693824,114248076004.0
1311,Haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
1312,Haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
1313,Haryana,2023,1,Financial Services,158036,217615573.0
1314,Haryana,2023,1,Others,375883,281741717.0
1315,Haryana,2023,2,Merchant payments,275974807,130133751625.0
1316,Haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
1317,Haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
1318,Haryana,2023,2,Financial Services,172309,259162565.0
1319,Haryana,2023,2,Others,351272,251633370.0
1320,Himachal Pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427
1321,Himachal Pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
1322,Himachal Pradesh,2018,1,Merchant payments,13241,13851230.83495245
1323,Himachal Pradesh,2018,1,Financial Services,8955,2040522.724771278
1324,Himachal Pradesh,2018,1,Others,20779,16752849.503009535
1325,Himachal Pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
1326,Himachal Pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513071
1327,Himachal Pradesh,2018,2,Merchant payments,27851,31961300.882765952
1328,Himachal Pradesh,2018,2,Financial Services,11330,4108919.3075577794
1329,Himachal Pradesh,2018,2,Others,19436,19681794.59544668
1330,Himachal Pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916
1331,Himachal Pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427
1332,Himachal Pradesh,2018,3,Merchant payments,40675,31168155.22193054
1333,Himachal Pradesh,2018,3,Financial Services,8182,1552275.0537747287
1334,Himachal Pradesh,2018,3,Others,17693,16293930.078267336
1335,Himachal Pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017
1336,Himachal Pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624
1337,Himachal Pradesh,2018,4,Merchant payments,86963,87575811.80014335
1338,Himachal Pradesh,2018,4,Financial Services,11834,2283052.790977265
1339,Himachal Pradesh,2018,4,Others,20243,21180141.658664487
1340,Himachal Pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507
1341,Himachal Pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025
1342,Himachal Pradesh,2019,1,Merchant payments,115553,86624660.3112043
1343,Himachal Pradesh,2019,1,Financial Services,9585,1424229.9989233727
1344,Himachal Pradesh,2019,1,Others,20730,17676977.717503674
1345,Himachal Pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708
1346,Himachal Pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265
1347,Himachal Pradesh,2019,2,Merchant payments,248517,141088575.8726466
1348,Himachal Pradesh,2019,2,Financial Services,5013,1453651.5352588107
1349,Himachal Pradesh,2019,2,Others,30110,25469495.268363245
1350,Himachal Pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147
1351,Himachal Pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
1352,Himachal Pradesh,2019,3,Merchant payments,312575,182746198.16430056
1353,Himachal Pradesh,2019,3,Financial Services,3096,1775673.9713265826
1354,Himachal Pradesh,2019,3,Others,25170,20649996.69578039
1355,Himachal Pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
1356,Himachal Pradesh,2019,4,Recharge & bill payments,1442940,402619114.99428564
1357,Himachal Pradesh,2019,4,Merchant payments,467309,314965060.6352696
1358,Himachal Pradesh,2019,4,Financial Services,4576,1769641.9665086274
1359,Himachal Pradesh,2019,4,Others,22239,17954418.582290154
1360,Himachal Pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
1361,Himachal Pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
1362,Himachal Pradesh,2020,1,Merchant payments,711018,427497010.10439825
1363,Himachal Pradesh,2020,1,Financial Services,4711,3172303.6900622216
1364,Himachal Pradesh,2020,1,Others,18788,14613755.241563875
1365,Himachal Pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
1366,Himachal Pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
1367,Himachal Pradesh,2020,2,Merchant payments,570031,479165630.6102103
1368,Himachal Pradesh,2020,2,Financial Services,7634,7359757.737539303
1369,Himachal Pradesh,2020,2,Others,14642,9659685.392965626
1370,Himachal Pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
1371,Himachal Pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
1372,Himachal Pradesh,2020,3,Merchant payments,1090445,851539467.337558
1373,Himachal Pradesh,2020,3,Financial Services,9543,11391079.288736572
1374,Himachal Pradesh,2020,3,Others,19001,11969008.527252048
1375,Himachal Pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
1376,Himachal Pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
1377,Himachal Pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
1378,Himachal Pradesh,2020,4,Financial Services,11353,15534252.217986543
1379,Himachal Pradesh,2020,4,Others,27027,21510781.37178286
1380,Himachal Pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
1381,Himachal Pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
1382,Himachal Pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
1383,Himachal Pradesh,2021,1,Financial Services,12561,16554205.504427344
1384,Himachal Pradesh,2021,1,Others,21430,18764977.931273177
1385,Himachal Pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
1386,Himachal Pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
1387,Himachal Pradesh,2021,2,Merchant payments,2883209,2378084375.199477
1388,Himachal Pradesh,2021,2,Financial Services,14642,16428390.62373627
1389,Himachal Pradesh,2021,2,Others,28918,19788385.405835297
1390,Himachal Pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
1391,Himachal Pradesh,2021,3,Merchant payments,4198808,3524434949.634083
1392,Himachal Pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
1393,Himachal Pradesh,2021,3,Financial Services,14497,22805774.600357123
1394,Himachal Pradesh,2021,3,Others,36303,23834687.160697926
1395,Himachal Pradesh,2021,4,Merchant payments,6062931,5228613146.743451
1396,Himachal Pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
1397,Himachal Pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
