,State,Year,Quarter,Pincode,Registered_users
6582,Tamil Nadu,2019,1,600119,38537
6583,Tamil Nadu,2019,1,600003,38221
6584,Tamil Nadu,2019,2,600100,59144
6585,Tamil Nadu,2019,2,641602,58046
6586,Tamil Nadu,2019,2,635109,56022
6587,Tamil Nadu,2019,2,602105,55771
6588,Tamil Nadu,2019,2,600003,51153
6589,Tamil Nadu,2019,2,600056,48134
6590,Tamil Nadu,2019,2,635126,47157
6591,Tamil Nadu,2019,2,600042,47069
6592,Tamil Nadu,2019,2,600053,45586
6593,Tamil Nadu,2019,2,600116,43913
6594,Tamil Nadu,2019,3,641602,66075
6595,Tamil Nadu,2019,3,600100,65467
6596,Tamil Nadu,2019,3,635109,63628
6597,Tamil Nadu,2019,3,602105,62631
6598,Tamil Nadu,2019,3,600003,60506
6599,Tamil Nadu,2019,3,600056,54402
6600,Tamil Nadu,2019,3,635126,53597
6601,Tamil Nadu,2019,3,600042,51880
6602,Tamil Nadu,2019,3,600053,50908
6603,Tamil Nadu,2019,3,600116,49401
6604,Tamil Nadu,2019,4,641602,75544
6605,Tamil Nadu,2019,4,600100,72286
6606,Tamil Nadu,2019,4,635109,72159
6607,Tamil Nadu,2019,4,602105,70089
6608,Tamil Nadu,2019,4,600003,67897
6609,Tamil Nadu,2019,4,600056,60936
6610,Tamil Nadu,2019,4,635126,60812
6611,Tamil Nadu,2019,4,600042,56848
6612,Tamil Nadu,2019,4,600053,56622
6613,Tamil Nadu,2019,4,600116,55253
6614,Tamil Nadu,2020,1,641602,85509
6615,Tamil Nadu,2020,1,635109,80309
6616,Tamil Nadu,2020,1,600100,78806
6617,Tamil Nadu,2020,1,602105,77276
6618,Tamil Nadu,2020,1,600003,74485
6619,Tamil Nadu,2020,1,635126,67464
6620,Tamil Nadu,2020,1,600056,67263
6621,Tamil Nadu,2020,1,600053,62400
6622,Tamil Nadu,2020,1,600042,61417
6623,Tamil Nadu,2020,1,600116,60816
6624,Tamil Nadu,2020,2,641602,95158
6625,Tamil Nadu,2020,2,635109,87458
6626,Tamil Nadu,2020,2,600100,83667
6627,Tamil Nadu,2020,2,602105,82779
6628,Tamil Nadu,2020,2,600003,77789
6629,Tamil Nadu,2020,2,635126,73063
6630,Tamil Nadu,2020,2,600056,72281
6631,Tamil Nadu,2020,2,600053,67058
6632,Tamil Nadu,2020,2,600116,65439
6633,Tamil Nadu,2020,2,600042,64796
6634,Tamil Nadu,2020,3,641602,107812
6635,Tamil Nadu,2020,3,635109,97699
6636,Tamil Nadu,2020,3,602105,90254
6637,Tamil Nadu,2020,3,600100,90250
6638,Tamil Nadu,2020,3,600003,81870
6639,Tamil Nadu,2020,3,635126,80964
6640,Tamil Nadu,2020,3,600056,78968
6641,Tamil Nadu,2020,3,600053,73528
6642,Tamil Nadu,2020,3,600116,71557
6643,Tamil Nadu,2020,3,600042,69297
6644,Tamil Nadu,2020,4,641602,121857
6645,Tamil Nadu,2020,4,635109,110280
6646,Tamil Nadu,2020,4,602105,100634
6647,Tamil Nadu,2020,4,600100,98526
6648,Tamil Nadu,2020,4,635126,90075
6649,Tamil Nadu,2020,4,600003,87638
6650,Tamil Nadu,2020,4,600056,87572
6651,Tamil Nadu,2020,4,600053,81716
6652,Tamil Nadu,2020,4,600116,79368
6653,Tamil Nadu,2020,4,600042,75433
6654,Tamil Nadu,2021,1,641602,132560
6655,Tamil Nadu,2021,1,635109,119256
6656,Tamil Nadu,2021,1,602105,109002
6657,Tamil Nadu,2021,1,600100,105601
6658,Tamil Nadu,2021,1,635126,97362
6659,Tamil Nadu,2021,1,600056,94311
6660,Tamil Nadu,2021,1,600003,93539
6661,Tamil Nadu,2021,1,600053,88146
6662,Tamil Nadu,2021,1,600116,85493
6663,Tamil Nadu,2021,1,600042,80853
6664,Tamil Nadu,2021,2,641602,141899
6665,Tamil Nadu,2021,2,635109,127444
6666,Tamil Nadu,2021,2,602105,116613
6667,Tamil Nadu,2021,2,600100,112485
6668,Tamil Nadu,2021,2,635126,103999
6669,Tamil Nadu,2021,2,600056,100579
6670,Tamil Nadu,2021,2,600003,99585
6671,Tamil Nadu,2021,2,600053,94042
6672,Tamil Nadu,2021,2,600116,91189
6673,Tamil Nadu,2021,2,600042,86035
6674,Tamil Nadu,2021,3,641602,152392
6675,Tamil Nadu,2021,3,635109,136599
6676,Tamil Nadu,2021,3,602105,125331
6677,Tamil Nadu,2021,3,600100,120046
6678,Tamil Nadu,2021,3,635126,111400
6679,Tamil Nadu,2021,3,600056,107501
6680,Tamil Nadu,2021,3,600003,106261
6681,Tamil Nadu,2021,3,600053,100637
6682,Tamil Nadu,2021,3,600116,97574
6683,Tamil Nadu,2021,3,600042,91756
6684,Tamil Nadu,2021,4,641602,162911
6685,Tamil Nadu,2021,4,635109,145634
6686,Tamil Nadu,2021,4,602105,133972
6687,Tamil Nadu,2021,4,600100,127705
6688,Tamil Nadu,2021,4,635126,118854
6689,Tamil Nadu,2021,4,600056,114499
6690,Tamil Nadu,2021,4,600003,113049
6691,Tamil Nadu,2021,4,600053,107237
6692,Tamil Nadu,2021,4,600116,103946
6693,Tamil Nadu,2021,4,600042,97578
6694,Tamil Nadu,2022,1,641602,172812
6695,Tamil Nadu,2022,1,635109,154260
6696,Tamil Nadu,2022,1,602105,142269
6697,Tamil Nadu,2022,1,600100,134860
6698,Tamil Nadu,2022,1,635126,125806
6699,Tamil Nadu,2022,1,600056,121108
6700,Tamil Nadu,2022,1,600003,119226
6701,Tamil Nadu,2022,1,600053,113418
6702,Tamil Nadu,2022,1,600116,109830
6703,Tamil Nadu,2022,1,600042,102844
6704,Tamil Nadu,2022,2,641602,182250
6705,Tamil Nadu,2022,2,635109,162465
6706,Tamil Nadu,2022,2,602105,150085
6707,Tamil Nadu,2022,2,600100,141741
6708,Tamil Nadu,2022,2,635126,132473
6709,Tamil Nadu,2022,2,600056,127333
6710,Tamil Nadu,2022,2,600003,125101
6711,Tamil Nadu,2022,2,600053,119247
6712,Tamil Nadu,2022,2,600116,115418
6713,Tamil Nadu,2022,2,600042,107903
6714,Tamil Nadu,2022,3,641602,192242
6715,Tamil Nadu,2022,3,635109,170986
6716,Tamil Nadu,2022,3,602105,158440
6717,Tamil Nadu,2022,3,600100,148795
6718,Tamil Nadu,2022,3,635126,139569
6719,Tamil Nadu,2022,3,600056,133858
6720,Tamil Nadu,2022,3,600003,131177
6721,Tamil Nadu,2022,3,600053,125379
6722,Tamil Nadu,2022,3,600116,121335
6723,Tamil Nadu,2022,3,600042,113181
6724,Tamil Nadu,2022,4,641602,202276
6725,Tamil Nadu,2022,4,635109,179344
6726,Tamil Nadu,2022,4,602105,166520
6727,Tamil Nadu,2022,4,600100,155909
6728,Tamil Nadu,2022,4,635126,146590
6729,Tamil Nadu,2022,4,600056,140407
6730,Tamil Nadu,2022,4,600003,137459
6731,Tamil Nadu,2022,4,600053,131493
6732,Tamil Nadu,2022,4,600116,127254
6733,Tamil Nadu,2022,4,600042,118508
6734,Tamil Nadu,2023,1,641602,211679
6735,Tamil Nadu,2023,1,635109,187515
6736,Tamil Nadu,2023,1,602105,174479
6737,Tamil Nadu,2023,1,600100,162700
6738,Tamil Nadu,2023,1,635126,153358
6739,Tamil Nadu,2023,1,600056,146708
6740,Tamil Nadu,2023,1,600003,143494
6741,Tamil Nadu,2023,1,600053,137388
6742,Tamil Nadu,2023,1,600116,132880
6743,Tamil Nadu,2023,1,600042,123688
6744,Tamil Nadu,2023,2,641602,220199
6745,Tamil Nadu,2023,2,635109,194551
6746,Tamil Nadu,2023,2,602105,181447
6747,Tamil Nadu,2023,2,600100,168451
6748,Tamil Nadu,2023,2,635126,159122
6749,Tamil Nadu,2023,2,600056,152028
6750,Tamil Nadu,2023,2,600003,148553
6751,Tamil Nadu,2023,2,600053,142356
6752,Tamil Nadu,2023,2,600116,137703
6753,Tamil Nadu,2023,2,600042,127865
6754,Telangana,2018,1,500072,105012
6755,Telangana,2018,1,505001,55361
6756,Telangana,2018,1,500018,50431
6757,Telangana,2018,1,500081,45422
6758,Telangana,2018,1,500039,44050
6759,Telangana,2018,1,500016,44047
6760,Telangana,2018,1,500032,43828
6761,Telangana,2018,1,500055,41831
6762,Telangana,2018,1,502032,41008
6763,Telangana,2018,1,500037,39329
6764,Telangana,2018,2,500072,129543
6765,Telangana,2018,2,505001,69318
6766,Telangana,2018,2,500018,63870
6767,Telangana,2018,2,500081,56358
6768,Telangana,2018,2,500039,55613
6769,Telangana,2018,2,500016,55227
6770,Telangana,2018,2,500032,54696
6771,Telangana,2018,2,500055,53532
6772,Telangana,2018,2,502032,50926
6773,Telangana,2018,2,500037,49738
6774,Telangana,2018,3,500072,152034
6775,Telangana,2018,3,505001,80561
6776,Telangana,2018,3,500018,77041
6777,Telangana,2018,3,500081,67378
6778,Telangana,2018,3,500016,66636
6779,Telangana,2018,3,500032,66180
6780,Telangana,2018,3,500039,65591
6781,Telangana,2018,3,500055,64310
6782,Telangana,2018,3,500008,59887
6783,Telangana,2018,3,500037,59560
6784,Telangana,2018,4,500072,188465
6785,Telangana,2018,4,500018,99797
6786,Telangana,2018,4,505001,98937
6787,Telangana,2018,4,500016,83751
6788,Telangana,2018,4,500081,83424
6789,Telangana,2018,4,500055,82804
6790,Telangana,2018,4,500039,82675
6791,Telangana,2018,4,500032,82107
6792,Telangana,2018,4,500008,77897
6793,Telangana,2018,4,500037,77674
6794,Telangana,2019,1,500072,221180
6795,Telangana,2019,1,500018,122206
6796,Telangana,2019,1,505001,117965
6797,Telangana,2019,1,500055,101115
6798,Telangana,2019,1,500039,99557
6799,Telangana,2019,1,500016,98286
6800,Telangana,2019,1,500081,96365
6801,Telangana,2019,1,500008,95864
6802,Telangana,2019,1,500032,95389
6803,Telangana,2019,1,500037,94815
6804,Telangana,2019,2,500072,242007
6805,Telangana,2019,2,500018,136968
6806,Telangana,2019,2,505001,132856
6807,Telangana,2019,2,500055,113344
6808,Telangana,2019,2,500039,110276
6809,Telangana,2019,2,500008,109098
6810,Telangana,2019,2,500016,107543
6811,Telangana,2019,2,500037,105786
6812,Telangana,2019,2,500081,104692
6813,Telangana,2019,2,500032,104250
6814,Telangana,2019,3,500072,261019
6815,Telangana,2019,3,500018,151140
6816,Telangana,2019,3,505001,147716
6817,Telangana,2019,3,500055,125011
6818,Telangana,2019,3,500008,122840
6819,Telangana,2019,3,500039,120841
6820,Telangana,2019,3,500037,116709
6821,Telangana,2019,3,500016,116204
6822,Telangana,2019,3,500032,112642
6823,Telangana,2019,3,500081,112128
6824,Telangana,2019,4,500072,279498
6825,Telangana,2019,4,500018,165518
6826,Telangana,2019,4,505001,163234
6827,Telangana,2019,4,500055,137330
6828,Telangana,2019,4,500008,136530
6829,Telangana,2019,4,500039,131225
6830,Telangana,2019,4,500037,127455
6831,Telangana,2019,4,500016,124539
6832,Telangana,2019,4,500032,120627
6833,Telangana,2019,4,502032,119900
6834,Telangana,2020,1,500072,296003
6835,Telangana,2020,1,500018,179037
6836,Telangana,2020,1,505001,177789
6837,Telangana,2020,1,500008,150197
6838,Telangana,2020,1,500055,148821
6839,Telangana,2020,1,500039,140426
6840,Telangana,2020,1,500037,137674
6841,Telangana,2020,1,500016,131969
6842,Telangana,2020,1,502032,128750
6843,Telangana,2020,1,500032,127812
6844,Telangana,2020,2,500072,309469
6845,Telangana,2020,2,505001,191796
6846,Telangana,2020,2,500018,190988
6847,Telangana,2020,2,500008,161851
6848,Telangana,2020,2,500055,158980
6849,Telangana,2020,2,500039,148574
6850,Telangana,2020,2,500037,147485
6851,Telangana,2020,2,502032,137595
6852,Telangana,2020,2,500016,137551
6853,Telangana,2020,2,506002,135673
6854,Telangana,2020,3,500072,328018
6855,Telangana,2020,3,505001,207595
6856,Telangana,2020,3,500018,206235
6857,Telangana,2020,3,500008,177153
6858,Telangana,2020,3,500055,171640
6859,Telangana,2020,3,500039,159071
6860,Telangana,2020,3,500037,158992
6861,Telangana,2020,3,502032,148439
6862,Telangana,2020,3,506002,146501
6863,Telangana,2020,3,500016,145433
6864,Telangana,2020,4,500072,350832
6865,Telangana,2020,4,505001,224585
6866,Telangana,2020,4,500018,223960
6867,Telangana,2020,4,500008,196413
6868,Telangana,2020,4,500055,185974
6869,Telangana,2020,4,500037,172249
6870,Telangana,2020,4,500039,170938
6871,Telangana,2020,4,502032,160918
6872,Telangana,2020,4,506002,158383
6873,Telangana,2020,4,500013,157587
6874,Telangana,2021,1,500072,375272
6875,Telangana,2021,1,505001,240644
6876,Telangana,2021,1,500018,240435
6877,Telangana,2021,1,500008,211989
6878,Telangana,2021,1,500055,200132
6879,Telangana,2021,1,500037,185174
6880,Telangana,2021,1,500039,183186
6881,Telangana,2021,1,502032,172567
6882,Telangana,2021,1,506002,169755
6883,Telangana,2021,1,500013,169256
6884,Telangana,2021,2,500072,398987
6885,Telangana,2021,2,505001,256261
6886,Telangana,2021,2,500018,255966
6887,Telangana,2021,2,500008,225800
6888,Telangana,2021,2,500055,213471
6889,Telangana,2021,2,500037,197484
6890,Telangana,2021,2,500039,195017
6891,Telangana,2021,2,502032,183754
6892,Telangana,2021,2,506002,180657
6893,Telangana,2021,2,500013,180244
6894,Telangana,2021,3,500072,425197
6895,Telangana,2021,3,505001,273576
6896,Telangana,2021,3,500018,273534
6897,Telangana,2021,3,500008,241011
6898,Telangana,2021,3,500055,228448
6899,Telangana,2021,3,500037,211348
6900,Telangana,2021,3,500039,208214
6901,Telangana,2021,3,502032,196266
6902,Telangana,2021,3,506002,193005
6903,Telangana,2021,3,500013,192437
6904,Telangana,2021,4,500072,451595
6905,Telangana,2021,4,500018,290965
6906,Telangana,2021,4,505001,290945
6907,Telangana,2021,4,500008,256260
6908,Telangana,2021,4,500055,243565
6909,Telangana,2021,4,500037,225355
6910,Telangana,2021,4,500039,221494
6911,Telangana,2021,4,502032,208820
6912,Telangana,2021,4,506002,205418
6913,Telangana,2021,4,500013,204597
6914,Telangana,2022,1,500072,476073
6915,Telangana,2022,1,505001,307339
6916,Telangana,2022,1,500018,307198
6917,Telangana,2022,1,500008,270516
6918,Telangana,2022,1,500055,257896
6919,Telangana,2022,1,500037,238487
6920,Telangana,2022,1,500039,233903
6921,Telangana,2022,1,502032,220570
6922,Telangana,2022,1,506002,217091
6923,Telangana,2022,1,500013,215918
6924,Telangana,2022,2,500072,499269
6925,Telangana,2022,2,505001,322881
6926,Telangana,2022,2,500018,322687
6927,Telangana,2022,2,500008,283921
6928,Telangana,2022,2,500055,271404
6929,Telangana,2022,2,500037,251090
6930,Telangana,2022,2,500039,245702
6931,Telangana,2022,2,502032,231698
6932,Telangana,2022,2,506002,228268
6933,Telangana,2022,2,500013,226654
6934,Telangana,2022,3,500072,523196
6935,Telangana,2022,3,505001,339255
6936,Telangana,2022,3,500018,338708
6937,Telangana,2022,3,500008,297749
6938,Telangana,2022,3,500055,285477
6939,Telangana,2022,3,500037,264160
6940,Telangana,2022,3,500039,257830
6941,Telangana,2022,3,502032,243213
6942,Telangana,2022,3,506002,239974
6943,Telangana,2022,3,500013,237793
6944,Telangana,2022,4,500072,547282
6945,Telangana,2022,4,505001,355528
6946,Telangana,2022,4,500018,354983
6947,Telangana,2022,4,500008,311735
6948,Telangana,2022,4,500055,299618
6949,Telangana,2022,4,500037,277467
6950,Telangana,2022,4,500039,270128
6951,Telangana,2022,4,502032,254815
6952,Telangana,2022,4,506002,251886
6953,Telangana,2022,4,500013,249027
6954,Telangana,2023,1,500072,570652
6955,Telangana,2023,1,505001,371132
6956,Telangana,2023,1,500018,370648
6957,Telangana,2023,1,500008,325126
6958,Telangana,2023,1,500055,313173
6959,Telangana,2023,1,500037,290149
6960,Telangana,2023,1,500039,281889
6961,Telangana,2023,1,502032,265962
6962,Telangana,2023,1,506002,263096
6963,Telangana,2023,1,500013,259941
6964,Telangana,2023,2,500072,589156
6965,Telangana,2023,2,505001,384152
6966,Telangana,2023,2,500018,383392
6967,Telangana,2023,2,500008,336097
6968,Telangana,2023,2,500055,324513
6969,Telangana,2023,2,500037,300809
6970,Telangana,2023,2,500039,291440
6971,Telangana,2023,2,502032,275017
6972,Telangana,2023,2,506002,272675
6973,Telangana,2023,2,500013,268682
6974,Tripura,2018,1,799001,5309
6975,Tripura,2018,1,799003,3658
6976,Tripura,2018,1,799006,2495
6977,Tripura,2018,1,799007,2179
6978,Tripura,2018,1,799002,2177
6979,Tripura,2018,1,799004,1852
6980,Tripura,2018,1,799114,1733
6981,Tripura,2018,1,799102,1720
6982,Tripura,2018,1,799155,1491
6983,Tripura,2018,1,799205,1320
6984,Tripura,2018,2,799001,7739
6985,Tripura,2018,2,799003,5560
6986,Tripura,2018,2,799006,3607
6987,Tripura,2018,2,799002,3184
6988,Tripura,2018,2,799007,3184
6989,Tripura,2018,2,799004,2819
6990,Tripura,2018,2,799114,2609
6991,Tripura,2018,2,799102,2582
6992,Tripura,2018,2,799155,2382
6993,Tripura,2018,2,799205,2016
6994,Tripura,2018,3,799001,10116
6995,Tripura,2018,3,799003,7364
6996,Tripura,2018,3,799006,4766
6997,Tripura,2018,3,799002,4214
6998,Tripura,2018,3,799007,4058
6999,Tripura,2018,3,799155,3959
7000,Tripura,2018,3,799004,3792
7001,Tripura,2018,3,799102,3730
7002,Tripura,2018,3,799114,3713
7003,Tripura,2018,3,799205,2889
7004,Tripura,2018,4,799001,12625
7005,Tripura,2018,4,799003,9212
7006,Tripura,2018,4,799006,6036
7007,Tripura,2018,4,799002,5315
7008,Tripura,2018,4,799155,5088
7009,Tripura,2018,4,799007,5022
7010,Tripura,2018,4,799102,4865
7011,Tripura,2018,4,799114,4862
7012,Tripura,2018,4,799004,4839
7013,Tripura,2018,4,799205,3760
7014,Tripura,2019,1,799001,14805
7015,Tripura,2019,1,799003,10956
7016,Tripura,2019,1,799006,7047
7017,Tripura,2019,1,799002,6123
7018,Tripura,2019,1,799155,5854
7019,Tripura,2019,1,799114,5790
7020,Tripura,2019,1,799102,5778
7021,Tripura,2019,1,799007,5767
7022,Tripura,2019,1,799004,5621
7023,Tripura,2019,1,799205,4515
7024,Tripura,2019,2,799001,16798
7025,Tripura,2019,2,799003,13483
7026,Tripura,2019,2,799006,8140
7027,Tripura,2019,2,799002,7125
7028,Tripura,2019,2,799102,6905
7029,Tripura,2019,2,799114,6796
7030,Tripura,2019,2,799155,6631
7031,Tripura,2019,2,799004,6606
7032,Tripura,2019,2,799007,6544
7033,Tripura,2019,2,799205,5381
7034,Tripura,2019,3,799001,18755
7035,Tripura,2019,3,799003,15422
7036,Tripura,2019,3,799006,9187
7037,Tripura,2019,3,799002,8029
7038,Tripura,2019,3,799102,7680
7039,Tripura,2019,3,799114,7570
7040,Tripura,2019,3,799004,7391
7041,Tripura,2019,3,799007,7245
7042,Tripura,2019,3,799155,7186
7043,Tripura,2019,3,799205,6016
7044,Tripura,2019,4,799001,20197
7045,Tripura,2019,4,799003,16676
7046,Tripura,2019,4,799006,9937
7047,Tripura,2019,4,799002,8739
7048,Tripura,2019,4,799102,8512
7049,Tripura,2019,4,799114,8365
7050,Tripura,2019,4,799004,8090
7051,Tripura,2019,4,799155,8025
7052,Tripura,2019,4,799007,7836
7053,Tripura,2019,4,799205,6624
7054,Tripura,2020,1,799001,21861
7055,Tripura,2020,1,799003,18173
7056,Tripura,2020,1,799006,10847
7057,Tripura,2020,1,799002,9526
7058,Tripura,2020,1,799102,9306
7059,Tripura,2020,1,799114,9131
7060,Tripura,2020,1,799004,8844
7061,Tripura,2020,1,799155,8712
7062,Tripura,2020,1,799007,8417
7063,Tripura,2020,1,799205,7325
7064,Tripura,2020,2,799001,23830
7065,Tripura,2020,2,799003,19686
7066,Tripura,2020,2,799006,11961
7067,Tripura,2020,2,799102,10583
7068,Tripura,2020,2,799002,10419
7069,Tripura,2020,2,799114,10138
7070,Tripura,2020,2,799004,9850
7071,Tripura,2020,2,799155,9468
7072,Tripura,2020,2,799007,9103
7073,Tripura,2020,2,799205,8237
7074,Tripura,2020,3,799001,26184
7075,Tripura,2020,3,799003,21525
7076,Tripura,2020,3,799006,13199
7077,Tripura,2020,3,799102,11961
7078,Tripura,2020,3,799002,11419
7079,Tripura,2020,3,799114,11221
7080,Tripura,2020,3,799004,10988
7081,Tripura,2020,3,799155,10417
7082,Tripura,2020,3,799007,9861
7083,Tripura,2020,3,799205,9264
7084,Tripura,2020,4,799001,28351
7085,Tripura,2020,4,799003,23114
7086,Tripura,2020,4,799006,14333
7087,Tripura,2020,4,799102,12945
7088,Tripura,2020,4,799002,12369
7089,Tripura,2020,4,799114,12123
7090,Tripura,2020,4,799004,11861
7091,Tripura,2020,4,799155,11111
7092,Tripura,2020,4,799007,10586
7093,Tripura,2020,4,799205,9999
7094,Tripura,2021,1,799001,30415
7095,Tripura,2021,1,799003,24761
7096,Tripura,2021,1,799006,15407
7097,Tripura,2021,1,799102,13875
7098,Tripura,2021,1,799002,13259
7099,Tripura,2021,1,799114,12991
7100,Tripura,2021,1,799004,12718
7101,Tripura,2021,1,799155,11835
7102,Tripura,2021,1,799007,11404
7103,Tripura,2021,1,799205,10728
7104,Tripura,2021,2,799001,32443
7105,Tripura,2021,2,799003,26398
7106,Tripura,2021,2,799006,16480
7107,Tripura,2021,2,799102,14961
7108,Tripura,2021,2,799002,14184
7109,Tripura,2021,2,799114,13953
7110,Tripura,2021,2,799004,13618
7111,Tripura,2021,2,799155,12688
7112,Tripura,2021,2,799007,12171
7113,Tripura,2021,2,799205,11526
7114,Tripura,2021,3,799001,34754
7115,Tripura,2021,3,799003,28328
7116,Tripura,2021,3,799006,17676
7117,Tripura,2021,3,799102,16110
7118,Tripura,2021,3,799002,15161
7119,Tripura,2021,3,799114,15042
7120,Tripura,2021,3,799004,14630
7121,Tripura,2021,3,799155,13681
7122,Tripura,2021,3,799007,13030
7123,Tripura,2021,3,799205,12462
7124,Tripura,2021,4,799001,37053
7125,Tripura,2021,4,799003,30202
7126,Tripura,2021,4,799006,18860
7127,Tripura,2021,4,799102,17294
7128,Tripura,2021,4,799002,16156
7129,Tripura,2021,4,799114,16098
7130,Tripura,2021,4,799004,15668
7131,Tripura,2021,4,799155,14625
7132,Tripura,2021,4,799007,13875
7133,Tripura,2021,4,799205,13336
7134,Tripura,2022,1,799001,39256
7135,Tripura,2022,1,799003,31986
7136,Tripura,2022,1,799006,20017
7137,Tripura,2022,1,799102,18503
7138,Tripura,2022,1,799002,17110
7139,Tripura,2022,1,799114,17110
7140,Tripura,2022,1,799004,16672
7141,Tripura,2022,1,799155,15580
7142,Tripura,2022,1,799007,14684
7143,Tripura,2022,1,799205,14236
7144,Tripura,2022,2,799001,41385
7145,Tripura,2022,2,799003,33780
7146,Tripura,2022,2,799006,21113
7147,Tripura,2022,2,799102,19586
7148,Tripura,2022,2,799114,18129
7149,Tripura,2022,2,799002,18019
7150,Tripura,2022,2,799004,17628
7151,Tripura,2022,2,799155,16480
7152,Tripura,2022,2,799007,15483
7153,Tripura,2022,2,799205,14996
7154,Tripura,2022,3,799001,43603
7155,Tripura,2022,3,799003,35586
7156,Tripura,2022,3,799006,22254
7157,Tripura,2022,3,799102,20683
7158,Tripura,2022,3,799114,19108
7159,Tripura,2022,3,799002,19010
7160,Tripura,2022,3,799004,18606
7161,Tripura,2022,3,799155,17384
7162,Tripura,2022,3,799007,16301
7163,Tripura,2022,3,799205,15835
7164,Tripura,2022,4,799001,45881
7165,Tripura,2022,4,799003,37391
7166,Tripura,2022,4,799006,23420
7167,Tripura,2022,4,799102,21582
7168,Tripura,2022,4,799114,20070
7169,Tripura,2022,4,799002,19938
7170,Tripura,2022,4,799004,19534
7171,Tripura,2022,4,799155,18162
7172,Tripura,2022,4,799007,17130
